Action,FileName,Role,State,Posture,Weather,TimeOfDay,TimeRemaining,RoundDuration,Capacity,Military,HRA,Scientist,Medic,GameNumber,RoundNumber,GameInstanceID,StartTimestamp,OperatorName,PlayerName
skip,data/data/test_images/zombie/g_z_0188_n_r_s_cropped.png,elderly,zombie,standing,rain,night,46,52,0,720,500,580,560,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/p_0041_n_r_s_cropped.png,police,healthy,standing,rain,night,43,52,0,700,500,580,560,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/p_c_0084_n_r_cropped.png,police,corpse,injured,rain,night,41,52,1,780,520,580,560,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/p_c_0123_d_cropped.png,police,corpse,injured,sunny,day,39,52,1,780,500,580,560,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/h_0000_n_r_i_cropped.png,default,injured,injured,rain,night,37,52,1,780,480,580,560,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/injured/m_0023_n_r_i_cropped.png,business,injured,injured,rain,night,34,52,2,740,520,660,520,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/h_0181_n_r_i_cropped.png,default,injured,injured,rain,night,31,52,2,740,520,660,480,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/corpse/m_c_0132_n_r_cropped.png,business,corpse,injured,rain,night,28,52,3,700,560,740,440,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/g_0113_n_r_s_cropped.png,elderly,healthy,standing,rain,night,26,52,4,700,560,740,420,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/m_0084_n_r_s_cropped.png,business,healthy,standing,rain,night,23,52,5,660,600,740,440,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/g_c_0094_d_cropped.png,elderly,corpse,injured,sunny,day,20,52,6,700,640,760,440,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/g_c_0058_n_r_cropped.png,elderly,corpse,injured,rain,night,17,52,6,680,640,760,440,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/h_0045_n_r_i_cropped.png,default,injured,injured,rain,night,13,52,6,660,640,760,440,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/c_0003_n_r_cropped.png,default,corpse,injured,rain,night,11,52,7,620,680,840,400,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/h_0166_n_r_s_cropped.png,default,healthy,standing,rain,night,8,52,7,600,680,840,400,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/p_0075_n_r_i_cropped.png,police,injured,injured,rain,night,5,52,8,560,720,920,360,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/g_0124_n_r_i_cropped.png,elderly,injured,injured,rain,night,2,52,9,580,740,920,400,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/g_z_0125_d_s_cropped.png,elderly,zombie,standing,sunny,day,0,52,10,480,780,920,460,4,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/g_0164_d_s_cropped.png,elderly,healthy,standing,sunny,day,60,62,0,520,740,900,460,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/c_0035_d_cropped.png,default,corpse,injured,sunny,day,57,62,1,480,780,900,480,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/p_0008_n_r_s_cropped.png,police,healthy,standing,rain,night,55,62,1,480,760,900,480,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/zombie/g_z_0106_d_s_cropped.png,elderly,zombie,standing,sunny,day,53,62,2,560,780,900,480,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/zombie/g_z_0107_d_s_cropped.png,elderly,zombie,standing,sunny,day,50,62,2,540,780,900,480,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/g_0076_n_r_i_cropped.png,elderly,injured,injured,rain,night,47,62,2,520,780,900,480,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/do_c_0010_n_r_cropped.png,doctor,corpse,injured,rain,night,44,62,3,420,820,900,540,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/h_0159_n_r_i_cropped.png,default,injured,injured,rain,night,41,62,3,420,800,900,540,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/zombie/g_z_0157_n_r_s_cropped.png,elderly,zombie,standing,rain,night,38,62,4,380,840,980,500,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/p_0171_d_s_cropped.png,police,healthy,standing,sunny,day,35,62,4,360,840,980,500,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/m_0053_d_s_cropped.png,business,healthy,standing,sunny,day,33,62,5,440,860,980,500,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/m_z_0004_d_s_cropped.png,business,zombie,standing,sunny,day,30,62,6,480,900,1000,500,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/do_0120_n_r_i_cropped.png,doctor,injured,injured,rain,night,28,62,6,520,860,980,500,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/m_c_0026_d_cropped.png,business,corpse,injured,sunny,day,25,62,7,500,900,980,580,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/injured/g_0048_n_r_i_cropped.png,elderly,injured,injured,rain,night,22,62,7,480,900,980,580,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/do_c_0025_d_cropped.png,doctor,corpse,injured,sunny,day,19,62,7,480,900,980,520,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/m_z_0172_n_r_s_cropped.png,business,zombie,standing,rain,night,17,62,7,480,880,980,520,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/g_0107_n_r_s_cropped.png,elderly,healthy,standing,rain,night,14,62,7,520,840,960,520,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/g_c_0057_n_r_cropped.png,elderly,corpse,injured,rain,night,11,62,8,480,880,960,540,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/g_0089_d_s_cropped.png,elderly,healthy,standing,sunny,day,8,62,8,460,880,960,540,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/do_c_0143_d_cropped.png,doctor,corpse,injured,sunny,day,5,62,9,420,920,960,560,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/p_c_0091_n_r_cropped.png,police,corpse,injured,rain,night,3,62,9,420,900,960,560,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/do_0047_d_i_cropped.png,doctor,injured,injured,sunny,day,1,62,9,420,880,960,560,4,3,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/p_0059_d_i_cropped.png,police,injured,injured,sunny,day,45,49,0,500,500,500,500,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/p_0086_d_s_cropped.png,police,healthy,standing,sunny,day,43,49,1,520,520,500,540,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/m_0068_d_s_cropped.png,business,healthy,standing,sunny,day,41,49,2,600,540,500,540,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/p_c_0192_d_cropped.png,police,corpse,injured,sunny,day,38,49,3,640,580,520,540,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/zombie/m_z_0065_n_r_s_cropped.png,business,zombie,standing,rain,night,35,49,3,620,580,520,540,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/do_0034_n_r_s_cropped.png,doctor,healthy,standing,rain,night,32,49,3,600,580,520,540,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/do_0068_d_s_cropped.png,doctor,healthy,standing,sunny,day,31,49,4,640,620,520,580,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/h_0093_d_i_cropped.png,default,injured,injured,sunny,day,28,49,5,680,660,520,620,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/injured/h_0080_d_i_cropped.png,default,injured,injured,sunny,day,25,49,6,640,700,600,580,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/m_c_0156_d_cropped.png,business,corpse,injured,sunny,day,22,49,6,620,700,600,580,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/injured/g_0162_d_i_cropped.png,elderly,injured,injured,sunny,day,18,49,6,600,700,600,580,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/corpse/c_0060_n_r_cropped.png,default,corpse,injured,rain,night,15,49,6,600,700,600,520,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/do_c_0193_n_r_cropped.png,doctor,corpse,injured,rain,night,12,49,6,580,700,600,520,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/do_z_0062_d_s_cropped.png,doctor,zombie,standing,sunny,day,9,49,6,580,680,600,520,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/injured/g_0071_n_r_i_cropped.png,elderly,injured,injured,rain,night,6,49,6,620,640,580,520,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/g_z_0106_n_r_s_cropped.png,elderly,zombie,standing,rain,night,3,49,6,620,640,580,460,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/g_z_0084_d_s_cropped.png,elderly,zombie,standing,sunny,day,1,49,6,660,600,560,460,5,1,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/m_0137_n_r_i_cropped.png,business,injured,injured,rain,night,47,50,0,700,560,540,460,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/c_0179_d_cropped.png,default,corpse,injured,sunny,day,45,50,1,680,600,560,500,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/g_0113_d_i_cropped.png,elderly,injured,injured,sunny,day,42,50,1,680,580,560,500,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/m_0054_n_r_s_cropped.png,business,healthy,standing,rain,night,40,50,2,580,620,560,560,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/do_0110_n_r_i_cropped.png,doctor,injured,injured,rain,night,38,50,3,620,660,580,560,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
skip,data/data/test_images/zombie/g_z_0041_n_r_s_cropped.png,elderly,zombie,standing,rain,night,35,50,4,600,700,580,640,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/g_0081_n_r_s_cropped.png,elderly,healthy,standing,rain,night,32,50,4,580,700,580,640,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/m_c_0179_d_cropped.png,business,corpse,injured,sunny,day,29,50,5,540,740,580,660,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/p_0147_n_r_s_cropped.png,police,healthy,standing,rain,night,26,50,5,540,720,580,660,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/g_0034_n_r_s_cropped.png,elderly,healthy,standing,rain,night,24,50,6,620,740,580,660,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/p_0128_n_r_i_cropped.png,police,injured,injured,rain,night,22,50,7,580,780,580,680,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/do_0054_n_r_i_cropped.png,doctor,injured,injured,rain,night,19,50,8,600,800,580,720,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/g_z_0195_d_s_cropped.png,elderly,zombie,standing,sunny,day,15,50,9,580,840,580,800,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/do_c_0111_d_cropped.png,doctor,corpse,injured,sunny,day,13,50,9,620,800,560,800,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/zombie/m_z_0019_n_r_s_cropped.png,business,zombie,standing,rain,night,10,50,9,620,780,560,800,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/do_0085_d_s_cropped.png,doctor,healthy,standing,sunny,day,7,50,9,660,740,540,800,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/injured/p_0025_d_i_cropped.png,police,injured,injured,sunny,day,5,50,10,700,780,540,840,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
save,data/data/test_images/healthy/do_0160_n_r_s_cropped.png,doctor,healthy,standing,rain,night,3,50,11,720,800,540,880,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
scram,data/data/test_images/zombie/z_0018_d_s_cropped.png,default,zombie,standing,sunny,day,1,50,12,760,840,540,920,5,2,2bc84ab4-8142-474f-b88d-23b116ea2544,2025-07-28 16:07:44.440,jimmy,202
squish,data/data/test_images/corpse/g_c_0059_n_r_cropped.png,elderly,corpse,injured,rain,night,100,120,0,500,500,500,500,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
squish,data/data/test_images/zombie/p_z_0055_d_s_cropped.png,police,zombie,standing,sunny,day,95,120,0,500,480,500,500,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
save,data/data/test_images/injured/g_0176_n_r_i_cropped.png,elderly,injured,injured,rain,night,88,120,0,540,440,480,500,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
squish,data/data/test_images/zombie/z_0023_n_r_s_cropped.png,default,zombie,standing,rain,night,85,120,1,440,480,480,560,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
skip,data/data/test_images/zombie/g_z_0004_n_r_s_cropped.png,elderly,zombie,standing,rain,night,78,120,1,480,440,460,560,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
save,data/data/test_images/injured/do_0195_d_i_cropped.png,doctor,injured,injured,sunny,day,75,120,1,460,440,460,560,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
save,data/data/test_images/injured/p_0105_d_i_cropped.png,police,injured,injured,sunny,day,71,120,2,440,480,460,640,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
skip,data/data/test_images/injured/h_0095_n_r_i_cropped.png,default,injured,injured,rain,night,68,120,3,460,500,460,680,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
save,data/data/test_images/injured/do_0155_n_r_i_cropped.png,doctor,injured,injured,rain,night,63,120,3,440,500,460,680,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
squish,data/data/test_images/healthy/h_0016_n_r_s_cropped.png,default,healthy,standing,rain,night,61,120,4,420,540,460,760,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
squish,data/data/test_images/corpse/c_0087_n_r_cropped.png,default,corpse,injured,rain,night,58,120,4,460,500,440,760,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
skip,data/data/test_images/healthy/m_0171_d_s_cropped.png,business,healthy,standing,sunny,day,55,120,4,460,480,440,760,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
skip,data/data/test_images/healthy/g_0057_n_r_s_cropped.png,elderly,healthy,standing,rain,night,51,120,4,440,480,440,760,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
skip,data/data/test_images/corpse/m_c_0121_d_cropped.png,business,corpse,injured,sunny,day,40,120,4,420,480,440,740,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
save,data/data/test_images/healthy/do_0007_d_s_cropped.png,doctor,healthy,standing,sunny,day,37,120,4,400,480,440,740,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
squish,data/data/test_images/corpse/do_c_0113_n_r_cropped.png,doctor,corpse,injured,rain,night,34,120,5,440,520,440,780,1,1,2ac49c3d-4135-4e43-8b0b-8c45c7e5a54f,2025-07-28 16:42:04.948,jimmy,203
